Geneid	Chr	Start	End	Strand	Length	logFC	logCPM	LR	PValue	FDR	significance
ENSG00000168542	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	188974373;188974373;188974394;188984760;188984760;188984760;188985197;188985197;188985665;188985665;188987059;188987059;188988081;188988081;188988590;188988590;188989396;188989396;188990096;188990096;188990307;188990307;188991004;188991004;188991487;188991487;188991669;188991669;188992184;188992184;188992887;188992887;188993361;188994038;188994038;188994234;188994234;188994541;188994541;188994724;188994724;188995046;188995046;188995692;188995692;188996125;188996125;188996398;188996398;188997165;188997165;188997336;188997336;188997700;188997700;188998266;188998266;188998674;188998674;188999285;188999285;188999470;188999470;188999842;188999842;189001397;189001397;189001536;189001536;189002298;189002298;189002955;189002955;189003411;189003411;189003423;189003734;189003734;189003734;189003982;189003982;189004257;189004257;189005350;189005350;189006206;189006206;189006345;189006345;189006937;189006937;189007500;189007500;189007885;189007885;189008035;189008035;189008302;189008924;189008924;189010178;189010178;189010178;189010648;189010648;189011628;189011628;189011628	188974568;188974568;188974568;188985212;188984962;188984962;188985247;188985247;188985778;188985778;188987139;188987139;188988134;188988134;188988643;188988643;188989449;188989449;188990149;188990149;188990360;188990360;188991057;188991057;188991531;188991531;188991722;188991722;188992228;188992228;188992940;188992940;188993459;188994082;188994082;188994332;188994332;188994594;188994594;188994831;188994831;188995099;188995099;188995790;188995790;188996178;188996178;188996496;188996496;188997218;188997218;188997389;188997389;188997753;188997753;188998319;188998319;188998718;188998718;188999383;188999383;188999577;188999577;188999895;188999895;189001450;189001450;189001589;189001589;189002351;189002351;189003062;189003062;189003464;189003464;189003464;189003917;189003787;189003787;189004143;189004143;189004364;189004364;189005457;189005457;189006259;189006259;189006452;189006452;189006990;189006990;189007607;189007607;189007938;189007938;189008142;189008142;189009221;189009221;189009221;189010890;189010365;189010365;189010890;189010890;189012048;189012746;189012746	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6758	-3.6721788856778788	9.776332002499903	13.349837804663697	2.584449764119919e-4	0.012847939372802096	Downregulated
ENSG00000115297	2;2;2;2;2;2;2;2;2;2;2;2;2	74513463;74513559;74513616;74513997;74513997;74513997;74514450;74515022;74515633;74515633;74515633;74515973;74515973	74513745;74513745;74513745;74514234;74514352;74514234;74515206;74515206;74515870;74515870;74515661;74516761;74517148	+;+;+;+;+;+;+;+;+;+;+;+;+	2810	-3.751637007835233	1.6459793764962514	13.347290709584502	2.587962407654768e-4	0.012847939372802096	Downregulated
ENSG00000100985	20;20;20;20;20;20;20;20;20;20;20;20;20	46008908;46009866;46010483;46010922;46011143;46011574;46012137;46012427;46013255;46013657;46014124;46014371;46016250	46009064;46010098;46010631;46011050;46011316;46011747;46012313;46012582;46013534;46013796;46014274;46014474;46016561	+;+;+;+;+;+;+;+;+;+;+;+;+	2336	-3.669697494650143	8.265244197087087	13.332216886964467	2.608849117145027e-4	0.01293008130655556	Downregulated
ENSG00000145423	4;4;4	153780591;153785864;153788334	153781755;153785944;153789083	-;-;-	1996	-3.683466708658448	3.9717767647865148	13.3233915810672	2.6211564805593367e-4	0.012969499682129727	Downregulated
ENSG00000086205	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	49145092;49146635;49146636;49146636;49146636;49146751;49148639;49148639;49148639;49148639;49153846;49153846;49153846;49153846;49153846;49153846;49154032;49154228;49154228;49154228;49154228;49154228;49154228;49156717;49156717;49156717;49156717;49156717;49156717;49156717;49157952;49157952;49157952;49157952;49157952;49157952;49162803;49164705;49164705;49164705;49164705;49164705;49164705;49164705;49169195;49169195;49169195;49169195;49169195;49169195;49169195;49171195;49171195;49171195;49171195;49171195;49171195;49171195;49173357;49173357;49173357;49173357;49173357;49173357;49173357;49174892;49174892;49174892;49174892;49174892;49174892;49174892;49175859;49175859;49175859;49175859;49175859;49175859;49175859;49183149;49183149;49183149;49183149;49183149;49183149;49185594;49185669;49185669;49185669;49185669;49185669;49186644;49186644;49186644;49186644;49186644;49186644;49192754;49192792;49192793;49192793;49192793;49192793;49192793;49200255;49200255;49200255;49200255;49200255;49200255;49200301;49200373;49206067;49206067;49206067;49206067;49206067;49206067;49206067;49206067;49206067;49206280;49206778;49206778;49206778;49207764;49207868;49208292;49208292;49208292;49208292;49208292;49208292;49208292;49208292	49146945;49146945;49146945;49146945;49146945;49146945;49148731;49148731;49148731;49148731;49153927;49153927;49153927;49153927;49153927;49153927;49154492;49154492;49154492;49154492;49154492;49154492;49154492;49156753;49156807;49156807;49156807;49156807;49156807;49156807;49158043;49158043;49158043;49158043;49158043;49158043;49162890;49164772;49164772;49164772;49164772;49164772;49164772;49164772;49169258;49169258;49169258;49169258;49169258;49169258;49169258;49171277;49171277;49171277;49171277;49171277;49171277;49171277;49173476;49173476;49173476;49173476;49173476;49173476;49173476;49174977;49174977;49174977;49174977;49174977;49174977;49174977;49175960;49175957;49175957;49175957;49175957;49175957;49175957;49183242;49183242;49183242;49183242;49183242;49183242;49185855;49185855;49185855;49185855;49185855;49186096;49186768;49186769;49186769;49186769;49186769;49186769;49192894;49192894;49192894;49192894;49192894;49192894;49192894;49200441;49200441;49200441;49200441;49200441;49200441;49200441;49200441;49206172;49206172;49206172;49206172;49206172;49206172;49206172;49206172;49206172;49206332;49206874;49206874;49206874;49207901;49208160;49208638;49208593;49208327;49208372;49208636;49208602;49208532;49208602	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5335	-3.691084191991414	3.1192645273444923	13.307784838049338	2.643064353416652e-4	0.013056211922922356	Downregulated
ENSG00000243264	2;2	89947512;89947959	89947590;89948269	+;+	390	-4.17116937585426	-1.0132304501219724	13.280028243488978	2.682484558464567e-4	0.01321062524579621	Downregulated
ENSG00000285850	16;16	17453470;17455672	17454089;17456236	+;+	1185	-5.652769772641883	-2.4173320040593334	13.278908844329386	2.6840867142636593e-4	0.01321062524579621	Downregulated
ENSG00000218586	7	54933699	54938184	+	4486	4.283124210707444	-0.8510099436888693	13.276436673486714	2.687628461729111e-4	0.01321062524579621	Upregulated
ENSG00000254337	8;8;8;8;8;8	68848737;68848742;68849951;68849951;68850277;68852701	68849098;68849098;68850045;68850045;68850628;68852763	-;-;-;-;-;-	872	-4.771064965984394	-1.8236267380039677	13.247369866989176	2.729625940203533e-4	0.01339495352237935	Downregulated
ENSG00000234692	9;9;9	115252538;115253113;115254185	115252846;115253163;115254251	-;-;-	427	-3.95458889621101	-0.36363636628185164	13.231201694601516	2.7532723776994166e-4	0.013488770446469164	Downregulated
ENSG00000278071	14	103208100	103208876	+	777	-4.7532928792869065	-1.7484573554301468	13.217468817988669	2.77351924054935e-4	0.013554069590742603	Downregulated
ENSG00000012223	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	46435645;46436019;46436193;46436201;46437940;46437940;46437940;46437940;46438034;46438095;46439296;46439296;46439296;46439296;46439296;46439296;46441416;46441416;46441416;46441416;46441416;46441416;46441762;46443441;46443441;46443441;46443441;46445281;46445281;46445281;46445281;46446440;46446440;46446440;46446440;46447308;46447308;46447308;46447308;46448863;46448863;46448863;46448869;46449854;46449854;46449854;46449854;46450495;46450495;46450495;46450495;46454014;46454305;46454305;46454305;46454305;46455295;46455295;46455295;46455295;46455295;46455429;46455796;46455796;46455796;46455796;46455796;46455796;46456290;46456290;46456290;46456290;46456290;46459656;46459656;46459656;46459656;46459656;46459657;46460565;46463444;46463467;46464825;46464825;46464825;46468252;46468252;46469447;46470361;46484986;46484986	46436229;46436229;46436229;46436229;46438129;46438129;46438129;46438129;46438129;46438129;46439480;46439480;46439480;46439480;46439480;46439480;46441483;46441483;46441483;46441483;46441483;46441483;46441905;46443582;46443582;46443582;46443582;46445436;46445436;46445436;46445436;46446493;46446493;46446493;46446493;46447398;46447398;46447398;46447398;46449017;46449017;46449017;46449017;46450028;46450028;46450028;46450028;46450673;46450673;46450673;46450673;46454360;46454360;46454360;46454360;46454360;46455442;46455442;46455442;46455442;46455442;46455442;46455978;46455823;46455978;46455978;46455978;46455978;46456398;46456398;46456398;46456398;46456398;46459819;46459819;46459819;46459819;46459819;46459819;46460597;46463671;46463644;46464905;46464868;46464905;46468319;46468319;46469595;46470466;46485223;46485234	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3989	3.650050906901296	9.89294979052431	13.215994601116108	2.775701631702752e-4	0.013554069590742603	Upregulated
ENSG00000258592	14;14;14;14;14	57066260;57067008;57068075;57068373;57112195	57067168;57067165;57068106;57068542;57112660	-;-;-;-;-	1577	-5.658923934643535	-2.4202147920684105	13.200819325486476	2.798267576481523e-4	0.013641897921547482	Downregulated
ENSG00000134602	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	132023302;132023302;132023302;132023305;132023508;132023508;132023508;132023508;132023608;132054631;132054631;132054631;132054631;132055456;132063433;132063433;132063433;132063433;132063433;132068215;132068215;132068215;132068215;132068215;132068412;132068412;132068412;132068412;132068412;132069478;132069478;132069478;132069478;132071069;132071069;132071069;132071069;132071069;132072268;132072268;132072268;132072268;132072268;132072813;132072813;132072813;132072813;132072957;132072957;132072957;132072957;132072966;132074135;132074135;132074135;132074135;132074135	132023407;132023407;132023407;132023407;132023659;132023659;132023659;132023659;132023659;132054861;132054861;132054861;132054861;132055521;132063489;132063489;132063489;132063489;132063489;132068323;132068323;132068323;132068323;132068323;132068569;132068569;132068569;132068569;132068569;132069663;132069663;132069663;132069663;132071217;132071217;132071217;132071217;132071217;132072361;132072361;132072361;132072361;132072361;132072875;132072875;132072875;132072875;132073093;132073093;132073093;132073093;132073093;132074270;132075943;132075943;132075943;132074461	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3317	-3.7952323879894605	0.45604313514001915	13.161061101075674	2.8582698091261815e-4	0.013911647517065615	Downregulated
ENSG00000229588	1;1;1;1;1;1	166165852;166334884;166335328;166335328;166335558;166338900	166166054;166334963;166335465;166335465;166335762;166340900	+;+;+;+;+;+	2627	3.752668060337759	1.346964948146961	13.108068306497337	2.940267084030349e-4	0.014277333239989172	Upregulated
ENSG00000144820	3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3	100609601;100629598;100630705;100633265;100635538;100635540;100635598;100635677;100637302;100637302;100637302;100637302;100643266;100643266;100643526;100643526;100645945;100645945;100646569;100646569;100649695;100649695;100654196;100654835;100654835;100655899;100655899;100655899;100659688;100659688;100659688;100668949;100668949;100668949;100694744;100694744;100694744	100609971;100629711;100630809;100633377;100635826;100635826;100635826;100635826;100637575;100637402;100637402;100637402;100643405;100643405;100643608;100643633;100646108;100646108;100646724;100646724;100649807;100649807;100655181;100655181;100655181;100655995;100655995;100655995;100659843;100659843;100659843;100669105;100669105;100669105;100695338;100695258;100695479	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4079	4.778484830614827	-1.571145070580223	13.105851565490452	2.9437483232989866e-4	0.014277333239989172	Upregulated
ENSG00000205221	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	36696690;36696707;36696764;36696805;36696826;36696866;36696877;36716353;36716353;36716353;36716353;36716353;36716353;36716353;36729426;36729426;36729426;36729426;36729426;36729426;36743100;36743100;36743100;36743100;36743100;36743100;36743100;36754921;36754921;36754921;36754921;36754921;36754921;36754921;36758969;36758969;36758969;36758969;36758969;36758969;36758969;36767094;36767094;36767094;36767094;36767094;36767094;36773791;36773791;36773791;36773791;36773791;36773812;36775002;36775002;36775002;36775002;36775002;36781727;36781727;36783340;36783340;36783340;36783340;36783340;36783340;36787129;36787129;36787129;36787129;36787129;36787129;36787129;36787789;36801301;36801301;36801301;36801301;36801301;36801301;36805438;36805438;36805438;36805438;36805438;36805438;36808472;36808472;36808472;36808472;36808472;36808472;36814183;36814183;36814183;36814183;36814183;36814183	36696973;36696973;36696973;36696973;36696973;36696973;36696973;36716422;36716422;36716422;36716422;36716422;36716422;36716422;36729491;36729491;36729491;36729491;36729491;36729491;36743256;36743256;36743256;36743256;36743256;36743256;36743256;36755054;36755054;36755054;36755054;36755054;36755054;36755054;36759046;36759046;36759046;36759046;36759675;36759046;36759046;36767285;36767285;36767285;36767285;36767285;36767285;36773847;36773847;36773847;36773847;36773847;36773847;36775067;36775067;36775067;36775067;36775067;36781771;36781771;36783402;36783402;36783402;36783402;36783402;36783402;36787276;36787276;36787276;36787276;36787276;36787276;36787276;36788054;36801404;36801404;36801404;36801404;36801404;36801404;36805664;36805664;36805664;36805664;36805664;36805664;36808985;36808985;36808985;36808985;36808985;36808985;36814433;36814789;36814740;36814787;36814794;36814792	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3712	-3.859064733765829	0.07750786706340983	13.101671624041138	2.950323943012508e-4	0.014277333239989172	Downregulated
ENSG00000151388	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	33523535;33527181;33534833;33534833;33546059;33546059;33549207;33549207;33561027;33561027;33576054;33576054;33576963;33588599;33588599;33588599;33595934;33595934;33595934;33603442;33614238;33614238;33614238;33614238;33615828;33615828;33615828;33615828;33624231;33624231;33624231;33630780;33630780;33637577;33637577;33637577;33641810;33641810;33641810;33643378;33643378;33643378;33648822;33648822;33648822;33649554;33649554;33649554;33658184;33658184;33658184;33661916;33661916;33661916;33683018;33683018;33683018;33683859;33683859;33683859;33751198;33751404;33751404;33751404;33840144;33880864;33881119;33881119;33881119;33891519;33891730;33891730;33891730	33527366;33527366;33534992;33534992;33546202;33546202;33549383;33549383;33561179;33561179;33577160;33577160;33577160;33588809;33588809;33588809;33596060;33596060;33596060;33603725;33614376;33614376;33614376;33614376;33616072;33616072;33616072;33616072;33624351;33624351;33624351;33630913;33630913;33637746;33637746;33637746;33641955;33641955;33641955;33643470;33643470;33643470;33648966;33648966;33648966;33649697;33649697;33649697;33658333;33658333;33658333;33662040;33662040;33662040;33683101;33683101;33683101;33684055;33684055;33684055;33751548;33751548;33751548;33751548;33840312;33881480;33881480;33881480;33881480;33891608;33892019;33891941;33891990	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9605	-3.6409065543810377	4.300857127774566	13.100242394126127	2.952575712838933e-4	0.014277333239989172	Downregulated
ENSG00000135625	2;2;2;2	73290929;73290930;73293182;73293182	73292781;73292781;73293701;73293548	-;-;-;-	2373	3.9572450768907754	-0.15937580708121904	13.087937550615276	2.9720339634072967e-4	0.014348132199029683	Upregulated
ENSG00000275830	13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13	109988097;110032608;110036004;110036182;110036182;110036182;110036182;110036182;110036182;110036195;110036195;110036195;110036196;110036197;110036284;110036284;110036292;110042361;110045197;110045197;110045197;110045197;110045433;110045433;110045433;110045433;110045780;110045780;110045785;110045785;110045785;110053082;110057126;110057126;110057126;110057126;110057126;110128857	109988244;110032809;110036971;110036971;110036971;110036971;110036971;110036971;110036971;110036997;110036971;110036971;110036971;110036971;110036971;110036971;110036971;110042779;110045352;110045629;110045629;110046063;110045629;110045629;110046075;110045629;110046047;110046109;110046092;110046109;110046075;110054298;110057306;110057308;110057331;110057331;110057286;110129136	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4379	3.639340059188793	4.526386301291171	13.080099819775368	2.984495500089629e-4	0.014384978553587344	Upregulated
ENSG00000170624	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	155870344;156117878;156123856;156326746;156326948;156327164;156329534;156329534;156329534;156344489;156344489;156344489;156344489;156393753;156508601;156508601;156508601;156508601;156589231;156589231;156589231;156589231;156594932;156594932;156594932;156647464;156647464;156647464;156757581;156757581;156757581;156759217;156759217	155870424;156117951;156124019;156327232;156327232;156327232;156329579;156329579;156329579;156344677;156344677;156344677;156344677;156393865;156508702;156508702;156508702;156508702;156589234;156589318;156589318;156589318;156595051;156595051;156595051;156647536;156647536;156647536;156757704;156757704;156758055;156767788;156767788	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10584	-3.6370786723461745	4.219617893960812	13.076040963350138	2.9909695360064387e-4	0.01439289330678898	Downregulated
ENSG00000263958	18;18;18;18;18;18;18;18;18	72868388;72868936;72868937;72877444;72880087;72881190;72881190;72881190;72881190	72868462;72869140;72869140;72880234;72880234;72881355;72881404;72881399;72881401	+;+;+;+;+;+;+;+;+	3286	-3.7120007791847454	1.5620798285433133	13.068919641388764	3.002362557778595e-4	0.014416843630454413	Downregulated
